source,target,p_edge
self_protection_patterns,social_anxiety,0.000000
self_protection_patterns,social_commitment,0.000000
self_protection_patterns,social_concealment,0.000000
self_protection_patterns,social_connection,0.000000
self_protection_patterns,social_interaction_impact,0.000000
self_protection_patterns,social_isolation,0.000000
self_protection_patterns,stability,0.000000
self_protection_patterns,stress,0.000000
self_protection_patterns,struggle_to_find_peace,0.000000
self_protection_patterns,struggle_with_contentment,0.000000
self_protection_patterns,struggle_with_peace,0.000000
self_protection_patterns,struggle_with_purpose,0.000000
self_protection_patterns,survival_mode,0.000000
self_protection_patterns,survival_pattern,0.000000
self_protection_patterns,task_focus,0.000000
self_protection_patterns,temperament,0.000000
self_protection_patterns,therapeutic_activity,0.000000
self_protection_patterns,time_demands,0.000000
self_protection_patterns,time_management,0.000000
self_protection_patterns,trauma,0.000000
self_protection_patterns,travel,0.000000
self_protection_patterns,trust_issues,0.000000
self_protection_patterns,uncertainty,0.000000
self_protection_patterns,unhealthy_coping,0.000000
self_protection_patterns,unpredictable_outbursts,0.000000
self_protection_patterns,unrealistic_expectations,0.000000
self_protection_patterns,unsafe_environment,0.000000
self_protection_patterns,unstable_emotional_state,0.000000
self_protection_patterns,upbringing_influence_on_mood,0.000000
self_protection_patterns,vivid_memories,0.000000
self_protection_patterns,void_left_by_childhood,0.000000
self_protection_patterns,volatility,0.000000
self_protection_patterns,vulnerability,0.000000
self_protection_patterns,work_family_obligations,0.000000
self_protection_patterns,work_performance,0.000000
self_protection_patterns,workplace_friction,0.000000
self_protection_patterns,yoga_practice,0.000000
self_recognition,adult_pressure,0.000000
self_recognition,adverse_childhood_experiences,0.000000
self_recognition,adverse_environmental_factors,0.000000
self_recognition,adversity,0.000000
self_recognition,analytical_thinking,0.000000
self_recognition,anger,0.000000
self_recognition,anxiety,0.000000
self_recognition,anxiety_aftermath,0.000000
self_recognition,anxiety_in_adult_relationships,0.000000
self_recognition,atmosphere_management,0.000000
self_recognition,avoidance,0.000000
self_recognition,basic_security,0.000000
self_recognition,behavioral_adjustment,0.000000
self_recognition,budget_management,0.000000
self_recognition,burden_absorption,0.000000
self_recognition,burnout,0.000000
self_recognition,capacity_to_engage,0.000000
self_recognition,career_demands,0.000000
self_recognition,career_progress,0.000000
self_recognition,career_stress,0.000000
self_recognition,chaos_at_home,0.000000
self_recognition,chronic_stress,0.000000
self_recognition,conflict_avoidance,0.000000
self_recognition,contentment,0.000000
self_recognition,control,0.000000
self_recognition,coping_mechanism,0.000000
self_recognition,creative_activity,0.000000
self_recognition,crisis_anticipation,0.000000
self_recognition,crisis_management,0.000000
self_recognition,daily_grind,0.000000
self_recognition,daily_life_balance,0.000000
self_recognition,daily_routine,0.000000
self_recognition,defensiveness,0.000000
self_recognition,demands,0.000000
self_recognition,demands_persistence,0.000000
self_recognition,depression,0.000000
self_recognition,desire_for_safety,0.000000
self_recognition,desire_to_engage,0.000000
self_recognition,dietary_changes,0.000000
self_recognition,difficulty_functioning,0.000000
self_recognition,difficulty_pivoting_attention,0.000000
self_recognition,difficulty_self_regulation,0.000000
self_recognition,disconnection_from_past_self,0.000000
self_recognition,disconnection_from_world,0.000000
self_recognition,distraction,0.000000
self_recognition,eating_habits,0.000000
self_recognition,embarrassment,0.000000
self_recognition,emotional_bracing,0.000000
self_recognition,emotional_breakdown,0.000000
self_recognition,emotional_capacity,0.000000
self_recognition,emotional_carryover,0.000000
self_recognition,emotional_cycle,0.000000
self_recognition,emotional_disconnection,0.000000
self_recognition,emotional_distress,0.000000
self_recognition,emotional_dysregulation,0.000000
self_recognition,emotional_emptiness,0.000000
self_recognition,emotional_energy,0.000000
self_recognition,emotional_exhaustion,0.000000
self_recognition,emotional_guardedness,0.000000
self_recognition,emotional_heaviness,0.000000
self_recognition,emotional_insecurity,0.000000
self_recognition,emotional_instability,0.000000
self_recognition,emotional_intensity,0.000000
self_recognition,emotional_management,0.000000
self_recognition,emotional_overwhelm,0.000000
self_recognition,emotional_persistence,0.000000
self_recognition,emotional_protection,0.000000
self_recognition,emotional_reactivity,0.000000
self_recognition,emotional_recovery,0.000000
self_recognition,emotional_resilience,0.000000
self_recognition,emotional_safety,0.000000
self_recognition,emotional_scarring,0.000000
self_recognition,emotional_shutdown,0.000000
self_recognition,emotional_stability,0.000000
self_recognition,emotional_struggle,0.000000
self_recognition,emotional_suppression,0.000000
self_recognition,emotional_tension,0.000000
self_recognition,emotional_triggers,0.000000
self_recognition,emotional_unsettledness,0.000000
self_recognition,energy_depletion,0.000000
self_recognition,energy_expenditure,0.000000
self_recognition,energy_level,0.000000
self_recognition,engagement_effort_aversion,0.000000
self_recognition,engagement_in_hobbies,0.000000
self_recognition,engagement_with_world,0.000000
self_recognition,environmental_change,0.000000
self_recognition,environmental_control,0.000000
self_recognition,environmental_disruption,0.000000
self_recognition,environmental_instability,0.000000
self_recognition,environmental_safety,0.000000
self_recognition,environmental_scanning,0.000000
self_recognition,environmental_stress,0.000000
self_recognition,environmental_unsafety,0.000000
self_recognition,exercise_routine,0.000000
self_recognition,exhaustion,0.000000
self_recognition,external_demands,0.000000
self_recognition,external_pressure,0.000000
self_recognition,family_support,0.000000
self_recognition,fear,0.000000
self_recognition,fear_of_abandonment,0.000000
self_recognition,fear_of_chaos,0.000000
self_recognition,fear_of_failure,0.000000
self_recognition,fear_of_triggering_others,0.000000
self_recognition,fear_of_vulnerability,0.000000
self_recognition,feeling_trapped,0.000000
self_recognition,feeling_unsafe,0.000000
self_recognition,feeling_unsupported,0.000000
self_recognition,financial_stress,0.000000
self_recognition,focus,0.000000
self_recognition,functional_impairment,0.000000
self_recognition,gardening_hobby,0.000000
self_recognition,geographic_location,0.000000
self_recognition,geographic_relocation,0.000000
self_recognition,health_consciousness,0.000000
self_recognition,high_alert_state,0.000000
self_recognition,home_environmental_stress,0.000000
self_recognition,hopelessness,0.000000
self_recognition,impulsivity,0.000000
self_recognition,independent_living,0.000000
self_recognition,insecurity,0.000000
self_recognition,instability,0.000000
self_recognition,instability_in_early_years,0.000000
self_recognition,internal_alarm_management,0.000000
self_recognition,internal_conflict,0.000000
self_recognition,internal_instability,0.000000
self_recognition,internal_map,0.000000
self_recognition,internal_momentum,0.000000
self_recognition,internal_noise,0.000000
self_recognition,internal_restlessness,0.000000
self_recognition,internal_strain,0.000000
self_recognition,internalized_negativity,0.000000
self_recognition,internalized_threat_response,0.000000
self_recognition,intrusive_thoughts,0.000000
self_recognition,lack_of_control,0.000000
self_recognition,lack_of_peace,0.000000
self_recognition,lack_of_purpose,0.000000
self_recognition,lack_of_safety,0.000000
self_recognition,life_changes,0.000000
self_recognition,life_demand_balance,0.000000
self_recognition,life_demands,0.000000
self_recognition,life_stress,0.000000
self_recognition,living_situation,0.000000
self_recognition,loneliness,0.000000
self_recognition,loss_of_balance,0.000000
self_recognition,loss_of_control,0.000000
self_recognition,loss_of_drive,0.000000
self_recognition,loss_of_emotional_control,0.000000
self_recognition,loss_of_energy,0.000000
self_recognition,loss_of_interest,0.000000
self_recognition,low_energy,0.000000
self_recognition,marital_tension,0.000000
self_recognition,mental_demands,0.000000
self_recognition,mental_distraction,0.000000
self_recognition,mental_focus,0.000000
self_recognition,mental_load,0.000000
self_recognition,mental_looping,0.000000
self_recognition,mental_preoccupation,0.000000
self_recognition,mental_rehearsal,0.000000
self_recognition,mental_repetition,0.000000
self_recognition,mental_rumination,0.000000
self_recognition,mental_struggle,0.000000
self_recognition,mental_volatility,0.000000
self_recognition,need_for_control,0.000000
self_recognition,need_for_safety,0.000000
self_recognition,need_for_security,0.000000
self_recognition,negative_interactions,0.000000
self_recognition,negative_outlook_on_future,0.000000
self_recognition,negative_thought_patterns,0.000000
self_recognition,new_environment,0.000000
self_recognition,obligation_overload,0.000000
self_recognition,obligations,0.000000
self_recognition,obsessive_behavior,0.000000
self_recognition,obsessive_thinking,0.000000
self_recognition,occupation,0.000000
self_recognition,operating_capacity,0.000000
self_recognition,painting,0.000000
self_recognition,painting_miniatures,0.000000
self_recognition,parental_volatility,0.000000
self_recognition,past_shaping_present,0.000000
self_recognition,past_trauma,0.000000
self_recognition,patterned_behavior,0.000000
self_recognition,peace,0.000000
self_recognition,perceived_current_environment,0.000000
self_recognition,perceived_failure,0.000000
self_recognition,perceived_lack_of_control,0.000000
self_recognition,perceived_progress_towards_goals,0.000000
self_recognition,perception_of_world,0.000000
self_recognition,perfectionism,0.000000
self_recognition,permanent_tension,0.000000
self_recognition,perpetual_strain,0.000000
self_recognition,persistence,0.000000
self_recognition,persistent_anxiety,0.000000
self_recognition,persistent_sense_of_instability,0.000000
self_recognition,persistent_weight,0.000000
self_recognition,pessimistic_expectations,0.000000
self_recognition,physical_health,0.000000
self_recognition,physical_sensation_of_anxiety,0.000000
self_recognition,physical_symptoms,0.000000
self_recognition,planning_ineffectiveness,0.000000
self_recognition,poor_social_connections,0.000000
self_recognition,poor_work_life_balance,0.000000
self_recognition,pottery_hobby,0.000000
self_recognition,powerlessness,0.000000
self_recognition,preference_for_alone_time,0.000000
self_recognition,preoccupation_with_past,0.000000
self_recognition,pressure_handling_difficulty,0.000000
self_recognition,pressure_sensitivity,0.000000
self_recognition,productivity,0.000000
self_recognition,projected_calm,0.000000
self_recognition,reactive_behavior,0.000000
self_recognition,reflective_thinking,0.000000
self_recognition,regret,0.000000
self_recognition,relationship_stress,0.000000
self_recognition,relaxation,0.000000
self_recognition,relaxation_ability,0.000000
self_recognition,relaxation_difficulty,0.000000
self_recognition,residential_location,0.000000
self_recognition,responsibility,0.000000
self_recognition,restlessness,0.000000
self_recognition,rigid_control,0.000000
self_recognition,role_playing,0.000000
self_recognition,sadness,0.000000
self_recognition,safety_perspective,0.000000
self_recognition,schedule_management,0.000000
self_recognition,security,0.000000
self_recognition,security_concerns,0.000000
self_recognition,security_insecurity,0.000000
self_recognition,security_need,0.000000
self_recognition,self_care,0.000000
self_recognition,self_care_activity,0.000000
self_recognition,self_care_effort,0.000000
self_recognition,self_care_efforts,0.000000
self_recognition,self_control_difficulty,0.000000
self_recognition,self_criticism,0.000000
self_recognition,self_distancing,0.000000
self_recognition,self_distraction,0.000000
self_recognition,self_focus,0.000000
self_recognition,self_identification_with_past_patterns,0.000000
self_recognition,self_management,0.000000
self_recognition,self_perceived_failure,0.000000
self_recognition,self_protection,0.000000
self_recognition,self_protection_patterns,0.000000
self_recognition,self_reconciliation,0.000000
self_recognition,self_reflection,0.000000
self_recognition,self_reliance,0.000000
self_recognition,self_sabotaging_behavior,0.000000
self_recognition,sense_of_security,0.000000
self_recognition,sleep_deprivation,0.000000
self_recognition,sleep_disturbance,0.000000
self_recognition,sleep_quality,0.000000
self_recognition,social_anxiety,0.000000
self_recognition,social_commitment,0.000000
self_recognition,social_concealment,0.000000
self_recognition,social_connection,0.000000
self_recognition,social_interaction_impact,0.000000
self_recognition,social_isolation,0.000000
self_recognition,stability,0.000000
self_recognition,stress,0.000000
self_recognition,struggle_to_find_peace,0.000000
self_recognition,struggle_with_contentment,0.000000
self_recognition,struggle_with_peace,0.000000
self_recognition,struggle_with_purpose,0.000000
self_recognition,survival_mode,0.000000
self_recognition,survival_pattern,0.000000
self_recognition,task_focus,0.000000
self_recognition,temperament,0.000000
self_recognition,therapeutic_activity,0.000000
self_recognition,time_demands,0.000000
self_recognition,time_management,0.000000
self_recognition,trauma,0.000000
self_recognition,travel,0.000000
self_recognition,trust_issues,0.000000
self_recognition,uncertainty,0.000000
self_recognition,unhealthy_coping,0.000000
self_recognition,unpredictable_outbursts,0.000000
self_recognition,unrealistic_expectations,0.000000
self_recognition,unsafe_environment,0.000000
self_recognition,unstable_emotional_state,0.000000
self_recognition,upbringing_influence_on_mood,0.000000
self_recognition,vivid_memories,0.000000
self_recognition,void_left_by_childhood,0.000000
self_recognition,volatility,0.000000
self_recognition,vulnerability,0.000000
self_recognition,work_family_obligations,0.000000
self_recognition,work_performance,0.000000
self_recognition,workplace_friction,0.000000
self_recognition,yoga_practice,0.000000
self_reconciliation,adult_pressure,0.000000
self_reconciliation,adverse_childhood_experiences,0.000000
self_reconciliation,adverse_environmental_factors,0.000000
self_reconciliation,adversity,0.000000
self_reconciliation,analytical_thinking,0.000000
self_reconciliation,anger,0.000000
self_reconciliation,anxiety,0.000000
self_reconciliation,anxiety_aftermath,0.000000
self_reconciliation,anxiety_in_adult_relationships,0.000000
self_reconciliation,atmosphere_management,0.000000
self_reconciliation,avoidance,0.000000
self_reconciliation,basic_security,0.000000
self_reconciliation,behavioral_adjustment,0.000000
self_reconciliation,budget_management,0.000000
self_reconciliation,burden_absorption,0.000000
self_reconciliation,burnout,0.000000
self_reconciliation,capacity_to_engage,0.000000
self_reconciliation,career_demands,0.000000
self_reconciliation,career_progress,0.000000
self_reconciliation,career_stress,0.000000
self_reconciliation,chaos_at_home,0.000000
self_reconciliation,chronic_stress,0.000000
self_reconciliation,conflict_avoidance,0.000000
self_reconciliation,contentment,0.000000
self_reconciliation,control,0.000000
self_reconciliation,coping_mechanism,0.000000
self_reconciliation,creative_activity,0.000000
self_reconciliation,crisis_anticipation,0.000000
self_reconciliation,crisis_management,0.000000
self_reconciliation,daily_grind,0.000000
self_reconciliation,daily_life_balance,0.000000
self_reconciliation,daily_routine,0.000000
self_reconciliation,defensiveness,0.000000
self_reconciliation,demands,0.000000
self_reconciliation,demands_persistence,0.000000
self_reconciliation,depression,0.000000
self_reconciliation,desire_for_safety,0.000000
self_reconciliation,desire_to_engage,0.000000
self_reconciliation,dietary_changes,0.000000
self_reconciliation,difficulty_functioning,0.000000
self_reconciliation,difficulty_pivoting_attention,0.000000
self_reconciliation,difficulty_self_regulation,0.000000
self_reconciliation,disconnection_from_past_self,0.000000
self_reconciliation,disconnection_from_world,0.000000
self_reconciliation,distraction,0.000000
self_reconciliation,eating_habits,0.000000
self_reconciliation,embarrassment,0.000000
self_reconciliation,emotional_bracing,0.000000
self_reconciliation,emotional_breakdown,0.000000
self_reconciliation,emotional_capacity,0.000000
self_reconciliation,emotional_carryover,0.000000
self_reconciliation,emotional_cycle,0.000000
self_reconciliation,emotional_disconnection,0.000000
self_reconciliation,emotional_distress,0.000000
self_reconciliation,emotional_dysregulation,0.000000
self_reconciliation,emotional_emptiness,0.000000
self_reconciliation,emotional_energy,0.000000
self_reconciliation,emotional_exhaustion,0.000000
self_reconciliation,emotional_guardedness,0.000000
self_reconciliation,emotional_heaviness,0.000000
self_reconciliation,emotional_insecurity,0.000000
self_reconciliation,emotional_instability,0.000000
self_reconciliation,emotional_intensity,0.000000
self_reconciliation,emotional_management,0.000000
self_reconciliation,emotional_overwhelm,0.000000
self_reconciliation,emotional_persistence,0.000000
self_reconciliation,emotional_protection,0.000000
self_reconciliation,emotional_reactivity,0.000000
self_reconciliation,emotional_recovery,0.000000
self_reconciliation,emotional_resilience,0.000000
self_reconciliation,emotional_safety,0.000000
self_reconciliation,emotional_scarring,0.000000
self_reconciliation,emotional_shutdown,0.000000
self_reconciliation,emotional_stability,0.000000
self_reconciliation,emotional_struggle,0.000000
self_reconciliation,emotional_suppression,0.000000
self_reconciliation,emotional_tension,0.000000
self_reconciliation,emotional_triggers,0.000000
self_reconciliation,emotional_unsettledness,0.000000
self_reconciliation,energy_depletion,0.000000
self_reconciliation,energy_expenditure,0.000000
self_reconciliation,energy_level,0.000000
self_reconciliation,engagement_effort_aversion,0.000000
self_reconciliation,engagement_in_hobbies,0.000000
self_reconciliation,engagement_with_world,0.000000
self_reconciliation,environmental_change,0.000000
self_reconciliation,environmental_control,0.000000
self_reconciliation,environmental_disruption,0.000000
self_reconciliation,environmental_instability,0.000000
self_reconciliation,environmental_safety,0.000000
self_reconciliation,environmental_scanning,0.000000
self_reconciliation,environmental_stress,0.000000
self_reconciliation,environmental_unsafety,0.000000
self_reconciliation,exercise_routine,0.000000
self_reconciliation,exhaustion,0.000000
self_reconciliation,external_demands,0.000000
self_reconciliation,external_pressure,0.000000
self_reconciliation,family_support,0.000000
self_reconciliation,fear,0.000000
self_reconciliation,fear_of_abandonment,0.000000
self_reconciliation,fear_of_chaos,0.000000
self_reconciliation,fear_of_failure,0.000000
self_reconciliation,fear_of_triggering_others,0.000000
self_reconciliation,fear_of_vulnerability,0.000000
self_reconciliation,feeling_trapped,0.000000
self_reconciliation,feeling_unsafe,0.000000
self_reconciliation,feeling_unsupported,0.000000
self_reconciliation,financial_stress,0.000000
self_reconciliation,focus,0.000000
self_reconciliation,functional_impairment,0.000000
self_reconciliation,gardening_hobby,0.000000
self_reconciliation,geographic_location,0.000000
self_reconciliation,geographic_relocation,0.000000
self_reconciliation,health_consciousness,0.000000
self_reconciliation,high_alert_state,0.000000
self_reconciliation,home_environmental_stress,0.000000
self_reconciliation,hopelessness,0.000000
self_reconciliation,impulsivity,0.000000
self_reconciliation,independent_living,0.000000
self_reconciliation,insecurity,0.000000
self_reconciliation,instability,0.000000
self_reconciliation,instability_in_early_years,0.000000
self_reconciliation,internal_alarm_management,0.000000
self_reconciliation,internal_conflict,0.000000
self_reconciliation,internal_instability,0.000000
self_reconciliation,internal_map,0.000000
self_reconciliation,internal_momentum,0.000000
self_reconciliation,internal_noise,0.000000
self_reconciliation,internal_restlessness,0.000000
self_reconciliation,internal_strain,0.000000
self_reconciliation,internalized_negativity,0.000000
self_reconciliation,internalized_threat_response,0.000000
self_reconciliation,intrusive_thoughts,0.000000
self_reconciliation,lack_of_control,0.000000
self_reconciliation,lack_of_peace,0.000000
self_reconciliation,lack_of_purpose,0.000000
self_reconciliation,lack_of_safety,0.000000
self_reconciliation,life_changes,0.000000
self_reconciliation,life_demand_balance,0.000000
self_reconciliation,life_demands,0.000000
self_reconciliation,life_stress,0.000000
self_reconciliation,living_situation,0.000000
self_reconciliation,loneliness,0.000000
self_reconciliation,loss_of_balance,0.000000
self_reconciliation,loss_of_control,0.000000
self_reconciliation,loss_of_drive,0.000000
self_reconciliation,loss_of_emotional_control,0.000000
self_reconciliation,loss_of_energy,0.000000
self_reconciliation,loss_of_interest,0.000000
self_reconciliation,low_energy,0.000000
self_reconciliation,marital_tension,0.000000
self_reconciliation,mental_demands,0.000000
self_reconciliation,mental_distraction,0.000000
self_reconciliation,mental_focus,0.000000
self_reconciliation,mental_load,0.000000
self_reconciliation,mental_looping,0.000000
self_reconciliation,mental_preoccupation,0.000000
self_reconciliation,mental_rehearsal,0.000000
self_reconciliation,mental_repetition,0.000000
self_reconciliation,mental_rumination,0.000000
self_reconciliation,mental_struggle,0.000000
self_reconciliation,mental_volatility,0.000000
self_reconciliation,need_for_control,0.000000
self_reconciliation,need_for_safety,0.000000
self_reconciliation,need_for_security,0.000000
self_reconciliation,negative_interactions,0.000000
self_reconciliation,negative_outlook_on_future,0.000000
self_reconciliation,negative_thought_patterns,0.000000
self_reconciliation,new_environment,0.000000
self_reconciliation,obligation_overload,0.000000
self_reconciliation,obligations,0.000000
self_reconciliation,obsessive_behavior,0.000000
self_reconciliation,obsessive_thinking,0.000000
self_reconciliation,occupation,0.000000
self_reconciliation,operating_capacity,0.000000
self_reconciliation,painting,0.000000
self_reconciliation,painting_miniatures,0.000000
self_reconciliation,parental_volatility,0.000000
self_reconciliation,past_shaping_present,0.000000
self_reconciliation,past_trauma,0.000000
self_reconciliation,patterned_behavior,0.000000
self_reconciliation,peace,0.000000
self_reconciliation,perceived_current_environment,0.000000
self_reconciliation,perceived_failure,0.000000
self_reconciliation,perceived_lack_of_control,0.000000
self_reconciliation,perceived_progress_towards_goals,0.000000
self_reconciliation,perception_of_world,0.000000
self_reconciliation,perfectionism,0.000000
self_reconciliation,permanent_tension,0.000000
self_reconciliation,perpetual_strain,0.000000
self_reconciliation,persistence,0.000000
self_reconciliation,persistent_anxiety,0.000000
self_reconciliation,persistent_sense_of_instability,0.000000
self_reconciliation,persistent_weight,0.000000
self_reconciliation,pessimistic_expectations,0.000000
self_reconciliation,physical_health,0.000000
self_reconciliation,physical_sensation_of_anxiety,0.000000
self_reconciliation,physical_symptoms,0.000000
self_reconciliation,planning_ineffectiveness,0.000000
self_reconciliation,poor_social_connections,0.000000
self_reconciliation,poor_work_life_balance,0.000000
self_reconciliation,pottery_hobby,0.000000
self_reconciliation,powerlessness,0.000000
self_reconciliation,preference_for_alone_time,0.000000
self_reconciliation,preoccupation_with_past,0.000000
self_reconciliation,pressure_handling_difficulty,0.000000
self_reconciliation,pressure_sensitivity,0.000000
self_reconciliation,productivity,0.000000
self_reconciliation,projected_calm,0.000000
self_reconciliation,reactive_behavior,0.000000
self_reconciliation,reflective_thinking,0.000000
self_reconciliation,regret,0.000000
self_reconciliation,relationship_stress,0.000000
self_reconciliation,relaxation,0.000000
self_reconciliation,relaxation_ability,0.000000
self_reconciliation,relaxation_difficulty,0.000000
self_reconciliation,residential_location,0.000000
self_reconciliation,responsibility,0.000000
self_reconciliation,restlessness,0.000000
self_reconciliation,rigid_control,0.000000
self_reconciliation,role_playing,0.000000
self_reconciliation,sadness,0.000000
self_reconciliation,safety_perspective,0.000000
self_reconciliation,schedule_management,0.000000
self_reconciliation,security,0.000000
self_reconciliation,security_concerns,0.000000
self_reconciliation,security_insecurity,0.000000
self_reconciliation,security_need,0.000000
self_reconciliation,self_care,0.000000
self_reconciliation,self_care_activity,0.000000
self_reconciliation,self_care_effort,0.000000
self_reconciliation,self_care_efforts,0.000000
self_reconciliation,self_control_difficulty,0.000000
self_reconciliation,self_criticism,0.000000
self_reconciliation,self_distancing,0.000000
self_reconciliation,self_distraction,0.000000
self_reconciliation,self_focus,0.000000
self_reconciliation,self_identification_with_past_patterns,0.000000
self_reconciliation,self_management,0.000000
self_reconciliation,self_perceived_failure,0.000000
self_reconciliation,self_protection,0.000000
self_reconciliation,self_protection_patterns,0.000000
self_reconciliation,self_recognition,0.000000
self_reconciliation,self_reflection,0.000000
self_reconciliation,self_reliance,0.000000
self_reconciliation,self_sabotaging_behavior,0.000000
self_reconciliation,sense_of_security,0.000000
self_reconciliation,sleep_deprivation,0.000000
self_reconciliation,sleep_disturbance,0.000000
self_reconciliation,sleep_quality,0.000000
self_reconciliation,social_anxiety,0.000000
self_reconciliation,social_commitment,0.000000
self_reconciliation,social_concealment,0.000000
self_reconciliation,social_connection,0.000000
self_reconciliation,social_interaction_impact,0.000000
self_reconciliation,social_isolation,0.000000
self_reconciliation,stability,0.000000
self_reconciliation,stress,0.000000
self_reconciliation,struggle_to_find_peace,0.000000
self_reconciliation,struggle_with_contentment,0.000000
self_reconciliation,struggle_with_peace,0.000000
self_reconciliation,struggle_with_purpose,0.000000
self_reconciliation,survival_mode,0.000000
self_reconciliation,survival_pattern,0.000000
self_reconciliation,task_focus,0.000000
self_reconciliation,temperament,0.000000
self_reconciliation,therapeutic_activity,0.000000
self_reconciliation,time_demands,0.000000
self_reconciliation,time_management,0.000000
self_reconciliation,trauma,0.000000
self_reconciliation,travel,0.000000
self_reconciliation,trust_issues,0.000000
self_reconciliation,uncertainty,0.000000
self_reconciliation,unhealthy_coping,0.000000
self_reconciliation,unpredictable_outbursts,0.000000
self_reconciliation,unrealistic_expectations,0.000000
self_reconciliation,unsafe_environment,0.000000
self_reconciliation,unstable_emotional_state,0.000000
self_reconciliation,upbringing_influence_on_mood,0.000000
self_reconciliation,vivid_memories,0.000000
self_reconciliation,void_left_by_childhood,0.000000
self_reconciliation,volatility,0.000000
self_reconciliation,vulnerability,0.000000
self_reconciliation,work_family_obligations,0.000000
self_reconciliation,work_performance,0.000000
self_reconciliation,workplace_friction,0.000000
self_reconciliation,yoga_practice,0.000000
self_reflection,adult_pressure,0.000000
self_reflection,adverse_childhood_experiences,0.000000
self_reflection,adverse_environmental_factors,0.000000
self_reflection,adversity,0.000000
self_reflection,analytical_thinking,0.000000
self_reflection,anger,0.000000
self_reflection,anxiety,0.000000
self_reflection,anxiety_aftermath,0.000000
self_reflection,anxiety_in_adult_relationships,0.000000
self_reflection,atmosphere_management,0.000000
self_reflection,avoidance,0.000000
self_reflection,basic_security,0.000000
self_reflection,behavioral_adjustment,0.000000
self_reflection,budget_management,0.000000
self_reflection,burden_absorption,0.000000
self_reflection,burnout,0.000000
self_reflection,capacity_to_engage,0.000000
self_reflection,career_demands,0.000000
self_reflection,career_progress,0.000000
self_reflection,career_stress,0.000000
self_reflection,chaos_at_home,0.000000
self_reflection,chronic_stress,0.000000
self_reflection,conflict_avoidance,0.000000
self_reflection,contentment,0.000000
self_reflection,control,0.000000
self_reflection,coping_mechanism,0.000000
self_reflection,creative_activity,0.000000
self_reflection,crisis_anticipation,0.000000
self_reflection,crisis_management,0.000000
self_reflection,daily_grind,0.000000
self_reflection,daily_life_balance,0.000000
self_reflection,daily_routine,0.000000
self_reflection,defensiveness,0.000000
self_reflection,demands,0.000000
self_reflection,demands_persistence,0.000000
self_reflection,depression,0.000000
self_reflection,desire_for_safety,0.000000
self_reflection,desire_to_engage,0.000000
self_reflection,dietary_changes,0.000000
self_reflection,difficulty_functioning,0.000000
self_reflection,difficulty_pivoting_attention,0.000000
self_reflection,difficulty_self_regulation,0.000000
self_reflection,disconnection_from_past_self,0.000000
self_reflection,disconnection_from_world,0.000000
self_reflection,distraction,0.000000
self_reflection,eating_habits,0.000000
self_reflection,embarrassment,0.000000
self_reflection,emotional_bracing,0.000000
self_reflection,emotional_breakdown,0.000000
self_reflection,emotional_capacity,0.000000
self_reflection,emotional_carryover,0.000000
self_reflection,emotional_cycle,0.000000
self_reflection,emotional_disconnection,0.000000
self_reflection,emotional_distress,0.000000
self_reflection,emotional_dysregulation,0.000000
self_reflection,emotional_emptiness,0.000000
self_reflection,emotional_energy,0.000000
self_reflection,emotional_exhaustion,0.000000
self_reflection,emotional_guardedness,0.000000
self_reflection,emotional_heaviness,0.000000
self_reflection,emotional_insecurity,0.000000
self_reflection,emotional_instability,0.000000
self_reflection,emotional_intensity,0.000000
self_reflection,emotional_management,0.000000
self_reflection,emotional_overwhelm,0.000000
self_reflection,emotional_persistence,0.000000
self_reflection,emotional_protection,0.000000
self_reflection,emotional_reactivity,0.000000
self_reflection,emotional_recovery,0.000000
self_reflection,emotional_resilience,0.000000
self_reflection,emotional_safety,0.000000
self_reflection,emotional_scarring,0.000000
self_reflection,emotional_shutdown,0.000000
self_reflection,emotional_stability,0.000000
self_reflection,emotional_struggle,0.000000
self_reflection,emotional_suppression,0.000000
self_reflection,emotional_tension,0.000000
self_reflection,emotional_triggers,0.000000
self_reflection,emotional_unsettledness,0.000000
self_reflection,energy_depletion,0.000000
self_reflection,energy_expenditure,0.000000
self_reflection,energy_level,0.000000
self_reflection,engagement_effort_aversion,0.000000
self_reflection,engagement_in_hobbies,0.000000
self_reflection,engagement_with_world,0.000000
self_reflection,environmental_change,0.000000
self_reflection,environmental_control,0.000000
self_reflection,environmental_disruption,0.000000
self_reflection,environmental_instability,0.000000
self_reflection,environmental_safety,0.000000
self_reflection,environmental_scanning,0.000000
self_reflection,environmental_stress,0.000000
self_reflection,environmental_unsafety,0.000000
self_reflection,exercise_routine,0.000000
self_reflection,exhaustion,0.000000
self_reflection,external_demands,0.000000
self_reflection,external_pressure,0.000000
self_reflection,family_support,0.000000
self_reflection,fear,0.000000
self_reflection,fear_of_abandonment,0.000000
self_reflection,fear_of_chaos,0.000000
self_reflection,fear_of_failure,0.000000
self_reflection,fear_of_triggering_others,0.000000
self_reflection,fear_of_vulnerability,0.000000
self_reflection,feeling_trapped,0.000000
self_reflection,feeling_unsafe,0.000000
self_reflection,feeling_unsupported,0.000000
self_reflection,financial_stress,0.000000
self_reflection,focus,0.000000
self_reflection,functional_impairment,0.000000
self_reflection,gardening_hobby,0.000000
self_reflection,geographic_location,0.000000
self_reflection,geographic_relocation,0.000000
self_reflection,health_consciousness,0.000000
self_reflection,high_alert_state,0.000000
self_reflection,home_environmental_stress,0.000000
