doc_id,narrative_text,depression
doc_0487,"I'm still trying to wrap my head around getting this promotion at work. It feels surreal, like it happened to someone else. Growing up was tough, we didn't have much and there were times when I felt really alone. But my parents always pushed me to do better, to strive for more. Now, with this new role, I'm not sure what to expect, but I'm excited about the challenge. Sometimes I think about taking a break, traveling somewhere, just to clear my mind. Lately, things have been pretty hectic, adjusting to the new responsibilities and all. Still, I've been managing okay, finding ways to balance everything. My trip last year to the beach helped me put things into perspective, reminded me of how small my problems can seem in the grand scheme. Right now, though, I'm focusing on settling into this new position, seeing where it takes me.",0
doc_0563,"""I've had some really tough times growing up, you know. There were days when things felt completely out of control at home. But lately, I've been thinking about those times a lot. Sometimes it feels like I'm still trying to catch my breath from all of that. My mind wanders back to certain memories, and I can almost smell the old house we used to live in. It's weird how smells can bring back so many emotions. The other day, I was walking past this bakery, and the smell of fresh bread reminded me of my grandmother's kitchen - it was one of the few places I felt safe back then. Lately, work has been keeping me pretty busy, which is good, I guess. It gives me less time to think about everything else.",0
doc_0169,"I've just been really struggling lately, it feels like my mind won't stop. There's always this constant thinking about things that have happened, stuff from years ago even, and I get caught up in what could've been different. It's hard to explain, but sometimes I'll be doing something completely normal, like making breakfast, and suddenly I'm somewhere else, reliving some conversation or situation that didn't go well. And honestly, it's left me feeling... really down. Everything seems heavy, like getting out of bed is too much effort, and nothing seems enjoyable anymore. My sister was over last weekend, and we had a big family dinner planned, but even seeing her, which usually lifts my mood, didn't help. The whole time, I felt like I was just going through the motions. Even now, talking about all this, I can feel myself getting lost again. It's like there's this endless loop in my head, and I don't know how to turn it off. Sometimes, when it gets really bad, I find myself wondering why I even bother with anything at all.",1
doc_0695,"I've been thinking a lot about my childhood lately, it feels like those years still affect me. Sometimes when I'm alone at home, memories come flooding back, and I wonder how different things could've been. My job's been keeping me busy after the promotion, which has been good, but also really stressful. Just last week, I started taking up painting as a hobby, and it's been nice to unwind with something creative. Lately, I've also been itching to travel again, maybe find some new inspiration. Despite all this, there are moments when I just want to pull away from everyone and be by myself - it's hard to explain why. It's almost like I'm trying to protect myself from getting too close to people. I guess what I'm saying is, it's been an interesting mix of emotions and changes lately, and sometimes it feels overwhelming to balance everything.",0
doc_0541,"I've just started trying to eat healthier, cut out some junk food. Been thinking about moving into a new place too, something closer to work would save me so much time commuting. And actually, I'm planning this big trip soon, really looking forward to it. It feels like there's been a lot going on lately, lots of changes all at once. Sometimes I get overwhelmed when I think about everything I need to sort out before the move and the trip, but it's exciting stuff, you know? My days are pretty packed now between work and preparing for these upcoming things. Despite all the hustle, I do find moments where I just relax and enjoy the process, looking forward to seeing how all these changes will play out.",0
doc_0433,"""I've been really struggling lately. Everything just feels so overwhelming, like there's this constant weight inside me that doesn't lift, no matter what I do. It's hard to explain, but it's like being stuck under a dark cloud that follows me everywhere. I recently moved into a new place, which was supposed to be exciting, but even that hasn't brought me any joy. I thought maybe taking up painting would help, you know, give me something to focus on and enjoy, but even that feels forced now. Some days are better than others, but this feeling of being down, it's just always there, lingering. Sometimes I find myself wondering how other people seem to manage their lives with such ease, while mine feels like it's falling apart.",1
doc_0673,"""I've had some tough times growing up, you know. Things at home weren't always easy. Lately, it feels like life has just gotten busier and more overwhelming. Sometimes I find myself withdrawing from friends and family, not really wanting to do anything. My mind gets stuck on things that bother me, and I can get pretty hard on myself. I've started eating better, trying to take care of my body since I've noticed how much it affects my energy levels. Recently, I got a promotion at work which should be exciting, but honestly, it's added to my stress. I did manage to take a short trip last month, which was nice, but even with all these changes, I still feel this underlying tension, like there's something simmering beneath the surface.",0
doc_0638,"I just can't seem to get out of this rut. Everything feels so heavy all the time. It's like waking up with a weight on my chest every morning, and it doesn't lift throughout the day. Sometimes it gets worse, sometimes it's just...there, lingering. I've been thinking about my childhood a lot lately, how things were tough at home. My parents were always fighting, and we didn't have much. But even when I try to focus on good memories, those dark times keep creeping back into my mind. It's hard to enjoy anything when these thoughts are swirling around. Even simple things like watching TV or going for a walk don't bring me joy anymore. The other day, I was walking in the park, and it was beautiful outside, but all I could think about was how miserable I felt inside. I guess what I'm trying to say is, I've been feeling really down, like there's this cloud over me that won't go away. It's affecting everything, making everyday tasks feel overwhelming.",1
doc_0205,"""I've recently started this new hobby, painting. It's been really exciting to explore something creative like that. Sometimes my mind wanders while I'm working on a piece, thinking about all sorts of things, but it feels kind of freeing, you know? The other day, I was at the park and saw someone else painting outside, which got me inspired to try doing it outdoors too. The sunlight made everything look so different, it was amazing. At home, I've been trying out different techniques, watching YouTube videos and stuff. My family seems interested in what I'm doing, asking to see my latest work. It's nice to share this part of myself with them. Occasionally, I get frustrated when a piece doesn't turn out how I imagined, but overall, it's been a great way to unwind after a long day.",0
doc_0319,"I've just been really overwhelmed lately. It feels like every little thing adds up and I'm drowning in tasks and responsibilities. Sometimes I wonder what it would be like to take a break from all this, you know, travel somewhere quiet and just unwind. But then I think about how my friends might react, they're always trying to get me out of the house, and honestly, some days I don't want to see anyone. 
I made some changes to my diet recently, hoping it would help with my energy levels, but so far, nothing seems different. What's weird is that when I do manage to go out, even if it's just for a walk, I start thinking about all these things I need to do when I get back home, and it kind of ruins the moment for me.
It's hard to explain, but being alone doesn't feel bad; it's more like my mind doesn't stop racing, ever. Maybe that's why sometimes the thought of traveling, of getting away, sounds so appealing - not to escape, exactly, but to find some peace, I guess.",0
doc_0779,"I've just been feeling really down lately, it's like nothing seems to lift my mood. Sometimes I think about all the things that happened when I was younger, you know, growing up wasn't easy for me. It feels like those memories still linger, even though I'm trying to move forward with my life. I went on a trip recently, hoping it would help clear my head, get some new perspectives. But honestly, even traveling didn't seem to shake this off. Everything just felt dull, even the beautiful places I visited. It's hard to explain, but it's like there's this constant weight inside me, making every day feel heavy. I try to go about my routine, do things I enjoy, but at the end of the day, I still feel this overwhelming sadness. It's like I'm walking through life without any direction or purpose, and it scares me. I wish I could find something, anything, to make this feeling go away.",1
doc_0613,"I've been having trouble sleeping lately. Sometimes I wake up in the middle of the night thinking about all these things that are going on in my life. Like this big trip we're planning - it's supposed to be fun, but honestly, it feels overwhelming. And then there's our housing situation... we need to move soon, but finding a place is tough. On top of that, I've been trying to eat healthier, which sounds simple, but it's hard when you're stressed. My mind just keeps racing at night, replaying conversations, worrying about the future. It's like my brain won't turn off. Even when I do manage to fall asleep, I don't feel rested in the morning. Lately, I find myself getting anxious about little things too. But despite all this, I'm managing to get by, keeping busy with work and other stuff. I guess what I'm saying is, it's all just been a bit much lately.",0
doc_0448,"I've been having some tough days lately, just feeling really overwhelmed with work and trying to take care of my family. Sometimes it feels like I'm barely holding things together. But then I'll have these moments where everything seems okay, you know? Like when my kid does something funny and it makes me laugh, or when we all sit down for dinner together and it feels normal. It's weird, because even though there's a lot going on, those little moments make me realize that I can get through this. My mom used to say that when life gets hard, you just gotta keep moving forward, one step at a time. And I guess that's what I'm trying to do. Some days are harder than others, but I'm managing. There was this one day last week when our dog got loose and we had to chase him around the neighborhood, it was chaos, but looking back, it was kind of funny too. Anyway, I'm just taking things one day at a time, trying to find the good in each day, no matter how small it might seem.",0
doc_0530,"I've been dealing with a lot lately. There was this huge change at home when we had to move into a new place, it was really overwhelming trying to get everything sorted out. On top of that, my job got a lot more demanding after the promotion - there's just so much expected of me now. Sometimes I feel like I'm barely keeping up. I did try changing my diet, hoping it would give me more energy, but honestly, it hasn't made a big difference yet. My mind feels cluttered all the time, like I'm juggling too many things and can't seem to find any calm. It's hard to explain, but even though everything seems okay, it doesn't quite feel right inside. 
I guess what's really getting to me is the stress from work and the adjustment to our new living situation. It feels like one thing after another, you know? But despite all this, I manage to get by each day without feeling like I'm sinking under it all. It's weird, I know I've had tougher times before and came out alright. Maybe that's why I'm still holding on to the hope that things will settle down soon.",0
doc_0462,"I've started taking up painting recently. It's really something I look forward to every day now. Sometimes I worry about not being good enough at it, but that doesn't stop me from enjoying the process. I find myself lost in thought while I'm working on a piece, thinking about all sorts of things like my job, friends, family... pretty much everything. There was this one time when I was so into what I was doing that I forgot to eat lunch, and by the time I realized it, the whole afternoon had passed. My neighbor did mention something about needing to cut down some trees nearby, and I wonder how that'll affect the view from my window where I paint. But overall, getting into this new hobby has brought a lot of excitement and calmness to my routine.",0
doc_0123,"I've always loved traveling, it clears my mind. Lately, though, it feels like there's just too much going on and I haven't had the chance. My friends all seem to be moving forward with their lives, getting married, having kids... sometimes I wonder if I'm just stuck in place. I try to focus on work, but even that's been stressful lately - we're short-staffed and I've been picking up extra shifts. It's hard to find time for myself anymore. When I do get a break, I end up scrolling through social media and seeing all the amazing things everyone else is doing. It makes me think about all the places I want to go, the things I want to see. But then reality kicks in and I realize how overwhelming it all is. Sometimes I wish I could just step away from it all, you know? Just take a deep breath and remember what's truly important to me. That sounds nice, doesn't it? To just simplify everything and find some peace.",0
doc_0253,"I've been thinking a lot about my life lately. I feel like I'm stuck, you know? My job is okay, it pays the bills, but it doesn't really give me any sense of fulfillment. I find myself just going through the motions every day, wondering what else is out there for me. Sometimes I'll be walking home from work and I see people doing things they love, like painting or playing music, and it makes me wish I had something like that in my life. The other day, my neighbor was having a party and the noise kept me up late, which didn't help my mood. But despite all this, I still wake up each morning feeling pretty hopeful that today will be different, that I'll figure out what's missing and make some changes. It's weird, I guess, but even with all these thoughts swirling around, I don't feel overwhelmed. I just feel like I need to make some adjustments and get back on track.",0
doc_0230,"I've been trying out this new pottery class and it's really helped me unwind. Just being able to get my hands dirty and see something come together has been great. It's funny, sometimes when I'm working with clay, my mind starts wandering back to all the things going on at home. We're actually moving into a new place soon, which is exciting but also a bit stressful. I keep thinking about how different everything will be, even little things like where I'll put my coffee mug in the morning. Lately, I've also been looking forward to a trip I have planned, just getting away from everything for a while sounds amazing. But despite all these changes and stresses, I feel like I'm managing okay, you know? It's not always easy, but I find ways to cope. Sometimes I think about my childhood and how hard it was, but I don't let it weigh me down too much anymore. I've learned to deal with tough days, one by one.",0
doc_0641,"I've been thinking about my life a lot lately, trying to make sense of things. Recently, I got a promotion at work which was really exciting, it feels like all my hard work paid off. But with this new role comes more responsibilities and sometimes I find myself stressing over meeting expectations. Outside of work, I've also started focusing on changing my diet, trying to eat healthier and exercise regularly. It's funny, when I'm at the gym or cooking a healthy meal, I feel pretty good about myself, like I'm taking care of something important. Lately, I've noticed that these small victories, whether at work or with my health, give me a sense of control and satisfaction. Sometimes, though, when things get overwhelming, I wish I had someone to talk to about it all, just to sort out my thoughts. Despite the challenges, I'm managing to stay positive and look forward to what's coming next.",0
doc_0346,"I've been thinking a lot about my childhood lately. It wasn't easy growing up, there were times when things felt really tough at home. Lately, I've had a lot of stress too - work has been overwhelming and I'm dealing with some issues related to our new house. We just moved in last month and it still doesn't feel like home yet. Sometimes I find myself wandering around the neighborhood, trying to get used to all the changes. It's funny, I was talking to someone the other day about traveling and how it can be both exciting and exhausting. That's kind of how I feel right now, excited for what's next but also exhausted from everything that's happening. I've been pulling back from friends a bit, just need some time to sort things out. But despite all this, I've been managing okay, taking things one step at a time.",0
doc_0021,"I've been really overwhelmed lately with work and just stuff going on at home. Sometimes it feels like there's too much to handle and I just want to step away from it all. I started taking up painting as a hobby recently, which has been a nice distraction - it helps me unwind after a long day. I'm actually thinking about traveling soon, maybe to visit some family or see some new places. That sounds exciting, but also kind of daunting. Lately, I find myself withdrawing from friends and family, not because I don't value them, but more so because I just need some time to recharge. My mind gets caught up in thoughts about what could go wrong, what I should be doing differently... it's hard to quiet my thoughts sometimes. But despite all this, I do feel like I'm managing okay. I'm looking forward to getting out and trying new things, even if it's scary.",0
doc_0568,"I've just had so much going on lately, it feels like my whole world has turned upside down. We had to move into a new place recently and it's been tough getting used to this new environment. The noise from the highway outside can be overwhelming at times, but that's something I'm trying to get accustomed to. What really gets to me is thinking about my childhood - all those memories I wish I could erase, you know? There was just so much uncertainty back then, never knowing what would happen next. And even now, when things start to settle, something else pops up. Like this new job my partner started, it's great for them but means we see each other less often. Sometimes I find myself wandering around this empty apartment, missing the familiarity of our old life. It's hard to explain, but despite all these changes, I still manage to keep moving forward. I guess that's just how I deal with things.",0
doc_0235,"I'm still getting used to this new apartment. It's nice, but it feels empty without all my old stuff around me. Lately, I've been waking up at night thinking about work. I just got promoted, which is great, but now I have so much more responsibility. Sometimes I catch myself replaying conversations from meetings over and over in my head, wondering if I said something wrong. My mind doesn't seem to turn off anymore. I find myself scrolling through social media way too late, seeing what everyone else is doing with their lives. Then I start comparing, and before I know it, hours have passed and I'm exhausted the next day. I feel like I'm always on edge, waiting for something to go wrong. Despite all this, I'm managing to keep up with my routine and even started taking some yoga classes after work. It helps clear my head a bit, you know? I guess what I'm trying to say is, even though things are stressful right now, I'm finding ways to deal with it all.",0
doc_0748,"""I just can't seem to shake this heavy feeling inside me. It's like I'm walking around with a weight on my chest all the time. Sometimes it feels like everything is just too much to handle. My job has been really stressful lately, we're short-staffed and I've been putting in extra hours. But even when I'm doing things I normally enjoy, like hiking or reading, nothing seems to give me any real joy anymore. I find myself constantly thinking about the past, stuff that happened when I was a kid, and it just makes me feel so overwhelmed. I've started pulling away from friends and family, I don't know, it just feels easier to be alone sometimes. Lately, I got into gardening, which is weird because I never thought I'd be into that sort of thing, but it's something quiet, you know? It helps distract me, I guess. But even with that, there are days where getting out of bed feels like climbing a mountain. Honestly, I just feel lost and stuck, like I'm just going through the motions every day.",1
doc_0007,"""I've been having a really tough time lately with work. Everything feels overwhelming and like it's piling up on me. Sometimes I find myself wondering how I'll get through the day without just wanting to go back home. It's funny, since moving into this new apartment, I thought things would calm down a bit - you know, fresh start and all that. But honestly, it's been the opposite. I'm still adjusting to the commute and finding my way around the neighborhood. On top of that, I decided to try out this new diet, which sounds silly, but it's actually added some extra stress. Figuring out what to eat, making sure I stick to it...it's a lot to handle. Despite all this, though, I feel like I'm managing okay. Some days are better than others, but overall, I'm getting by.",0
doc_0072,"I've just been really overwhelmed lately. Everything feels like it's piling up and I'm having trouble keeping my head above water. I think about things too much, like what happened when I was younger, and how it affects me now. Sometimes I get so caught up in those thoughts that I end up pulling away from friends and family. It's hard to explain, but being around people can feel exhausting when all I want to do is retreat and try to make sense of everything. Lately, I started changing my diet, hoping it would help me feel more grounded, but it's been an adjustment. And with the move coming up, there's even more uncertainty. Traveling recently helped take my mind off things, but now that I'm back, reality sets in again. I guess I'm just trying to find some stability amidst all these changes.",0
doc_0060,"I've been really stressed lately. Just so much going on with this promotion at work - it's a big change and there's a lot to learn. Sometimes I feel like I'm barely keeping up, and then when I get home, all I want to do is just be alone for a bit. My friends have noticed I haven't been around as much, which feels bad because we used to hang out every weekend. Lately, though, I started taking up painting again, something I loved doing years ago. It's been nice to focus on something other than work for a few hours a week. I mean, my apartment could use some decorating anyway, so maybe this hobby will give me a project to look forward to. I guess what's hard is balancing everything - work, seeing friends, and now trying to make time for this new hobby. But overall, things are okay, I suppose.",0
doc_0679,"""I've been noticing lately that I just can't seem to relax. Even when I'm doing things I enjoy, like traveling, there's always this underlying tension. It's hard to explain, but it feels like my mind is constantly racing, even when I'm trying to unwind. Sometimes I find myself withdrawing from friends and family, not because I don't want to see them, but because being around people feels overwhelming. I get anxious about what they might think of me or how I'll come across. I've tried taking some time for myself, going on solo trips, but even then, my mind doesn't fully shut off. It's exhausting, you know? And it's affecting my sleep, too - I wake up feeling restless and already on edge. Lately, I've been thinking about my last trip, how beautiful the places were, but even that was tainted by this nagging sense of unease.",0
doc_0069,"I've just started taking up gardening, which has been really exciting. It's given me something to look forward to every day. Recently, we found out our landlord is selling the house, so we're going to have to move soon. This whole process feels overwhelming, trying to find a new place and packing everything up again. Sometimes it's hard to focus on my new hobby with all this uncertainty hanging over us. But when I'm actually out there in the garden, surrounded by plants and dirt, it's like nothing else matters. My mind calms down and I can finally breathe. It's funny how something as simple as getting my hands dirty can make such a big difference. I'm hoping once we settle into a new place, I'll be able to keep this little escape going. For now, though, it's one thing at a time - finding a new home takes priority.",0
doc_0712,"I've been thinking about my childhood lately. Growing up was really tough, you know? My parents were always fighting, and it felt like I was walking on eggshells all the time, never knowing when things would blow up again. It's weird because sometimes I think it prepared me for dealing with stressful situations now, but other times I wonder if it messed me up more than I realize. Like, I get these overwhelming feelings and I don't know how to deal with them. It's like my emotions are too big for my body or something. Lately, I've been trying to focus on work and my hobbies to keep myself occupied, which helps distract me from all the noise going on outside - protests downtown, political stuff everywhere... it's just exhausting. But despite all this, I find moments where I'm okay, where things feel manageable, and those moments give me hope.",0
doc_0338,"I've been having trouble sleeping lately, just lying awake at night thinking about all sorts of things. It feels like my mind won't quiet down, you know? Sometimes it goes back to when I was younger and had to deal with some really tough situations - it still feels raw even now. Lately, I've also noticed I've been eating way more than usual, trying out new recipes and stuff. And there's this trip coming up that I'm supposed to go on, which normally would be exciting, but right now it just feels overwhelming. I find myself withdrawing from friends and family, not answering calls, just wanting to be alone with my thoughts. But at the same time, I'm aware of how much I need them. It's all just very confusing and stressful, trying to balance everything and figure out what's going on inside my head.",0
doc_0721,"I've been really struggling lately. Everything feels like it's too much effort, even getting out of bed in the morning. Sometimes I just wish I could stay hidden away from everyone and everything. Lately, I moved into a new apartment, which was supposed to be exciting, but honestly, it's just another thing that's overwhelming me. I tried picking up painting again, something I used to love doing, but now it just doesn't seem fun anymore. My mind keeps wandering back to all these thoughts about how things used to be better, and it gets hard to focus on anything else. I find myself spending more time alone, which might sound good to some people, but for me, it feels like I'm disappearing. It's like there's this emptiness inside me that nothing seems to fill, and it's been following me everywhere. Some days are worse than others, but the feeling of being down, you know, it's just always there, lingering. Sometimes I'll get lost in thoughts about my old neighborhood, wondering what it would be like if I still lived there, and before I know it, hours have passed and I haven't accomplished anything. I guess that's just where I am right now.",1
doc_0527,"I've been really overwhelmed lately. It feels like everything is piling up at once. My job has been super stressful, and when I'm not working, I just want to go home and collapse. I haven't been sleeping well either, which doesn't help. Sometimes I wake up in the middle of the night and my mind starts racing - it's hard to calm down afterwards. Lately, I've also been thinking about changing my diet, maybe eating healthier, but it's hard to stick to it when I'm so exhausted all the time. I just wish I could find some balance in my life. It's like I'm constantly running on a treadmill and getting nowhere. I had a tough childhood, and sometimes I wonder if that's why I struggle with managing my emotions now. But despite all this, I'm trying to stay positive and focus on what I can control. Some days are tougher than others, but I'm pushing through.",0
doc_0243,"I've been thinking about my trip to Europe last summer a lot lately. It was such an incredible experience, you know? The food, the history, the people... it all just felt so alive. And being able to share it with friends made it even more special. Sometimes when I'm walking around the city here, I catch a glimpse of something that reminds me of that trip - a street performer, a smell from a food cart, anything really - and for a moment, I'm right back there. It's weird how certain things can transport us like that, isn't it? Lately, work has been pretty stressful, we're short-staffed and I've been picking up extra shifts, which doesn't leave much time for anything else. But despite all that, I find myself smiling when I think about those memories. They feel like a reminder that there's so much out there waiting to be explored, you know? Even with the chaos at work, I've been managing alright, just looking forward to my next adventure, whenever that might be.",0
doc_0285,"I've been really enjoying my free time lately, especially with this new hobby I picked up. It's great to finally have something just for myself after all the changes at work - getting promoted was amazing, but it's been keeping me pretty busy. Recently we had to move into a new place, which has been an adjustment, but it feels like home already. Sometimes though, I catch myself thinking about how much I used to love going out and meeting people, you know, being around friends and family more often. Lately, that hasn't been happening as much, and it feels... odd. Not bad, exactly, just different. I guess what I'm trying to say is that even with all these good things happening, there's still this underlying sense of disconnection from others that I haven't quite figured out yet. Maybe it's just part of growing up and finding your own rhythm, but it's definitely something I've noticed more and more over the past few months.",0
doc_0596,"I've been really overwhelmed lately with work and just life in general. Everything feels like it's piling up on me and I'm having trouble keeping my head above water. Sometimes I find myself getting lost in thoughts about all the things I need to do and worrying about what could go wrong. It's hard to quiet my mind and relax. I did start this new painting class which has been nice - it gives me something else to focus on besides all my worries. I also made some changes to my diet recently, trying to eat healthier, and we're actually moving into a new place soon so there's a lot going on right now. Despite all this, I'm managing okay, just taking things one step at a time.",0
doc_0219,"""I've just been feeling really down lately, like there's this constant weight inside me. It's hard to explain, but it feels like nothing's going right. I find myself thinking about all the things that could go wrong, over and over again. Sometimes I'll be sitting at home, staring at the walls, and my mind starts wandering to all these what-ifs. It's exhausting. We recently moved into a new apartment, and while I thought that would be exciting, it just feels empty and unfamiliar. I was looking forward to traveling soon, but even that doesn't seem appealing anymore. Everything just feels so heavy.",1
doc_0584,"I've just been really overwhelmed lately. We had to move into a new place and it's been tough adjusting to this new environment. The commute to work takes forever now and I'm always tired when I get home. My old routine just doesn't fit anymore. Sometimes I find myself getting frustrated over little things, like my favorite coffee shop being too far away now. It feels like everything is piling up and I don't know how to keep up with all these changes at once. Lately, I've also noticed I'm avoiding seeing friends as much because it feels like one more thing to deal with. But honestly, most days I manage to get by okay, I guess. Just wish I could find some balance again and make this new place start feeling like home.",0
doc_0135,"I've just been trying to get by lately, taking things one day at a time. Some days it feels like there's this huge weight bearing down on me, but then other days are okay, you know? I had a bit of a tough childhood, and sometimes those memories still linger, making me wonder how they shaped who I am today. Lately, work has been pretty stressful - deadlines, meetings, all that stuff. But when I'm out with friends, laughing and joking around, it kinda makes me forget about all that stress for a while. Although, there was this one night we were out and my phone died, so I couldn't take any pictures, which was a bit frustrating. Generally though, being around people helps me clear my head. Sometimes when I'm alone, thoughts start creeping in, but I've found that going for walks really helps me shake them off. It's funny, the other day I saw a kid playing in the park, and it reminded me of when I used to do that, carefree, without a worry in the world. It made me realize, even with everything going on, I can find moments of peace, and that's what gets me through.",0
doc_0485,"I've been dealing with a lot of stress at work lately. My boss keeps piling more tasks on me, and it feels like I'm drowning in responsibilities. Sometimes I wonder how I'll get everything done, and my mind starts racing at night when I'm trying to fall asleep. On weekends, I try to clear my head by going for long walks in the park, which helps calm me down a bit. The other day, I saw some kids playing soccer, and it reminded me of when I was younger - carefree and full of energy. Now, I just feel overwhelmed all the time. My family's been supportive, asking if I need help, but honestly, I don't know what they could do. It's just a lot to handle right now. Occasionally, I worry about not meeting expectations, but then I remind myself that everyone has tough days. Despite all this, I'm managing to keep up with my daily routine without too much trouble. I guess what I'm really struggling with is finding some sense of balance and peace amidst all the chaos.",0
doc_0248,"I guess lately I've just been really busy with work. There's always something going on, whether it's meetings, deadlines, or just trying to keep up with my emails. Sometimes it feels like I'm drowning in all these tasks and responsibilities. My mind starts racing when I think about everything I need to get done, and it's hard to shut off at night. I find myself lying awake thinking about what needs to happen tomorrow. It's exhausting. I try to take breaks, go for walks, listen to music, but even those things can feel like chores sometimes. Yesterday, I had to deal with a difficult client, which added to my stress levels. Despite all this, I'm managing to keep my head above water, focusing on one task at a time and reminding myself that it'll all get done eventually. My family's been supportive, asking how I'm doing and offering help when they can, which makes a difference. Overall, it's tough, but I'm getting by.",0
doc_0660,"I've just felt really disconnected from my friends lately. We used to hang out all the time, go to movies, try new restaurants... now it seems like we're all just drifting apart. I started taking these long walks alone at night, just to clear my head, you know? Sometimes I think about moving to a different city, maybe somewhere warmer, but then I worry about finding a place to live and starting over. I did change my diet recently, trying to eat more vegetarian stuff, which has been nice. And actually, I'm planning this trip soon, just a short getaway, hoping it'll help me refresh my perspective on things. It's funny, when I'm walking, I often find myself thinking about all the little changes I could make to shake things up - even something as simple as rearranging my living room feels appealing right now. But at the end of the day, it's hard to explain, I just miss having people around, you know?",0
doc_0416,"I've had a lot going on lately. My job just gave me a promotion which sounds great, but it means I'm taking on way more responsibility than before. Sometimes I feel like I'm barely keeping my head above water. At home, we're also dealing with this huge change - we're moving into a new house soon, so that's added another layer of chaos. On the bright side, I started painting again in my free time, which has been really enjoyable. It helps clear my mind after long days at work. Despite all these changes, I feel pretty overwhelmed most of the time. Managing my schedule and trying to fit in some relaxation feels like an impossible task. But I guess I'm managing, you know? I mean, I get up every morning and tackle whatever comes next, even when it doesn't feel easy. I just wish there were more hours in the day sometimes.",0
doc_0194,"I've been dealing with some really tough stuff lately. My childhood was pretty rough, and sometimes it feels like those old wounds still linger. Lately, my job has been incredibly stressful - just got promoted, which sounds great, but honestly, it's added so much more pressure. I find myself thinking about work all the time, even when I'm trying to relax at home. It's hard to turn off my brain and just enjoy simple things anymore. There are times when I get caught up in thoughts about what could go wrong, and it gets overwhelming. Sometimes, I wish I could just shut my mind off and not think about anything for a while. Despite all this, I'm managing to keep going, and there are moments where I feel okay, like when I focus on the good parts of my new role or spend time with loved ones.",0
doc_0096,"""I've been dealing with a lot lately, just trying to adjust to some big changes. We moved into a new place a few months ago and it's still feeling a bit strange. I love the extra space though, it's given me room to start painting again which has been really great for unwinding. Recently got promoted at work too, so that's been keeping me pretty busy. Sometimes it feels like there just aren't enough hours in the day. But overall, I'm managing alright, I suppose. The new hobby has definitely helped take my mind off things when I need it to. I did have a bit of a chaotic weekend last week with some unexpected plumbing issues at home, but we sorted that out quickly enough. It's funny how these little things can throw you off, isn't it?",0
doc_0732,"I've been having these moments where my mind just starts racing, and I get overwhelmed by thoughts about work, stuff at home... it feels like everything is piling up. Sometimes this happens when I'm trying to fall asleep, other times it's right in the middle of the day. I was really looking forward to starting pottery classes as a way to unwind, but even thinking about it now makes me anxious - what if I'm not good enough? I did manage to take that trip to visit friends last weekend, which was nice, but coming back to reality has been tough. We're also dealing with some issues at our apartment building, there's talk of raising the rent, and it's another thing to worry about. Lately, I've found myself replaying conversations over and over in my head, wondering how I could have said things differently. Despite all this, I'm finding ways to keep moving forward each day, focusing on small accomplishments and the positive interactions I have with people. It's funny, sometimes the smallest tasks, like taking a walk or cooking dinner, can give me a sense of calm and control.",0
doc_0441,"I've recently started taking up gardening, it's become something I really enjoy doing. I find it relaxing and fulfilling, watching my plants grow and flourish under my care. Lately, I've also made some changes to my diet, trying out healthier options which seem to give me more energy throughout the day. There's been a lot going on at home too, we're preparing to move into a new place soon, so there's been a bit of stress with packing and planning. Despite all these changes, I feel pretty good about where I am right now. The gardening has been a great way to unwind after a long day, and I'm excited about this new chapter in our lives, even though moving can be overwhelming at times. It's nice to have something like gardening to look forward to, it keeps me grounded.",0
doc_0362,"""I've been having trouble controlling my emotions lately. Sometimes I just feel overwhelmed and can't seem to calm down. It's like there's this constant storm inside me and it's hard to find peace. I recently got a promotion at work which should be great, but honestly, it's added more stress than excitement. And with all the changes happening around me, like moving into a new place, I'm trying to adjust my eating habits too - you know, trying to eat healthier. But some days it feels like everything is just piling up and I don't know how to manage it all. I'm trying to focus on one thing at a time, take things slowly, but it's tough when everything seems to be happening at once.",0
doc_0586,"""I've noticed lately my emotions can get really out of control. One minute I'm fine, the next I'm overwhelmed by thoughts that just won't stop. It's like my mind starts racing with all these what-ifs and I end up stuck in this loop. Sometimes it happens when I think about all the things I need to do at work after getting promoted - there's so much more responsibility now. But then other times, it seems completely random. Like last week, I was planning a trip and suddenly felt anxious about traveling alone. Or even thinking about changing my diet, it feels like such a huge task. I try to calm myself down, but those moments of panic just seem to come out of nowhere.",0
doc_0420,"I've recently taken up painting. It's really helped me unwind after work, which has been pretty hectic lately. My sister recommended it, saying it would help calm my nerves, and she was right. I find myself lost in the colors and the process, it's meditative. At home, we're trying out some new recipes too, changing our diet a bit to see how it affects us. I'm excited about these changes, they feel like steps towards a healthier lifestyle. Sometimes I worry about making time for all this, balancing work and hobbies, but so far, it's working out okay. The other day, I had a bit of trouble finding inspiration for a piece, but talking to my friend who also paints really helped get my creative juices flowing again. Overall, I'm looking forward to seeing where this hobby takes me and how it continues to influence my daily routine.",0
doc_0479,"I've been doing alright lately, just trying to find ways to make my free time more enjoyable. Lately, I've taken up hiking which has really helped me clear my mind after work. Sometimes I think about traveling more often, maybe visiting some national parks, but it's hard to find the time with my current schedule. My friend recently started a new diet and has been sharing all these recipes with me, so I've been experimenting with cooking at home instead of eating out. It's been nice having something new to look forward to every day, even if it's just trying a new recipe. Overall, things have been pretty good, just the usual stress from work and trying to balance my routine.",0
